season,week,season_type,game_date,home_team,away_team,home_score,away_score,home_win,elo_diff,pythagorean_diff,win_pct_diff,ppg_diff,papg_diff,net_ppg_diff,yds_per_play_diff,def_yds_per_play_diff,turnover_diff_diff,passer_rating_diff,third_down_diff,red_zone_diff,injury_impact_diff,qb_out_home,qb_out_away,rest_days_diff,short_week_home,short_week_away,wind_adj,precip_adj,temp_adj,altitude_adj,divisional_game,is_neutral,vegas_home_prob,mc_win_pct
2024,14,2,2024-12-08,SF,CHI,38,13,1,111.61,-0.0547,0.0833,2.42,4.58,-2.17,0.097,0.183,-18.0,6.275,9.74,-5.02,0.0,0,0,-4,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5026
2024,14,2,2024-12-09,KC,LAC,19,17,1,91.75,-0.063,0.25,2.42,3.92,-1.5,0.097,0.157,-6.0,-8.343,8.201,-0.15,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.4985
2024,14,2,2024-12-10,DAL,CIN,20,27,0,3.28,-0.1684,0.0833,-7.25,-0.08,-7.17,-0.29,-0.003,-9.0,-24.744,-9.887,-19.93,0.0,0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4458
2024,15,2,2024-12-13,SF,LAR,6,12,0,63.64,0.0637,-0.0769,0.77,-1.85,2.62,0.031,-0.074,-16.0,-0.628,5.824,4.76,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,1,0,0.5,0.5618
2024,15,2,2024-12-15,CLE,KC,7,21,0,-162.68,-0.3216,-0.6923,-5.85,6.38,-12.23,-0.234,0.255,-28.0,-21.684,-18.936,-5.2,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.3692
2024,15,2,2024-12-15,TEN,CIN,27,37,0,-88.84,-0.2287,-0.1538,-10.38,-1.38,-9.0,-0.415,-0.055,-19.0,-27.831,-9.055,-12.82,0.0,0,0,2,0,1,0.0,0.0,0.0,0.0,0,0,0.5,0.4157
2024,15,2,2024-12-15,NO,WAS,19,20,0,4.92,-0.1421,-0.2308,-6.62,-0.31,-6.31,-0.265,-0.012,-3.0,-17.158,-10.437,-5.24,0.0,0,0,-7,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4589
2024,15,2,2024-12-15,NYG,BAL,14,35,0,-156.64,-0.335,-0.4615,-14.54,-1.92,-12.62,-0.582,-0.077,-14.0,-41.576,-12.823,-29.55,0.0,0,0,-7,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.3625
2024,15,2,2024-12-15,CAR,DAL,14,30,0,-122.48,-0.0934,-0.1538,-2.69,1.69,-4.38,-0.108,0.068,1.0,-1.797,-0.823,18.0,0.0,0,0,2,0,1,0.0,0.0,0.0,0.0,0,0,0.5,0.4833
2024,15,2,2024-12-15,JAX,NYJ,25,32,0,15.98,-0.1027,0.0,-1.0,3.46,-4.46,-0.04,0.138,-13.0,-9.024,-2.269,3.09,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4787
2024,15,2,2024-12-15,HOU,MIA,20,12,1,-7.99,0.0991,0.1538,3.38,-0.31,3.69,0.135,-0.012,15.0,-8.043,1.341,-9.23,0.0,0,0,7,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5796
2024,15,2,2024-12-15,DEN,IND,31,13,1,41.64,0.2168,0.1538,2.92,-4.92,7.85,0.117,-0.197,10.0,18.277,1.665,8.65,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.3,0,0,0.5,0.6384
2024,15,2,2024-12-15,DET,BUF,42,48,0,-13.87,0.0799,0.1538,1.54,-2.62,4.15,0.062,-0.105,-15.0,11.843,3.514,-2.2,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.57
2024,15,2,2024-12-15,PHI,PIT,27,13,1,43.67,0.0374,0.0769,1.46,-0.31,1.77,0.058,-0.012,-5.0,8.605,2.228,4.73,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5487
2024,15,2,2024-12-15,ARI,NE,30,17,1,18.64,0.1751,0.2308,4.85,-1.38,6.23,0.194,-0.055,8.0,8.574,8.121,6.2,0.0,0,0,-7,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6176
2024,15,2,2024-12-15,LAC,TB,17,40,0,-1.18,0.0718,0.0769,-6.62,-7.85,1.23,-0.265,-0.314,17.0,-5.323,-10.655,-11.22,0.0,0,0,-1,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5659
2024,15,2,2024-12-16,SEA,GB,13,30,0,-36.79,-0.1011,-0.0769,-3.62,0.69,-4.31,-0.145,0.028,-18.0,-8.4,-1.855,-2.28,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4794
2024,15,2,2024-12-17,MIN,CHI,30,12,1,110.4,0.2472,0.5385,6.54,-2.92,9.46,0.262,-0.117,4.0,16.065,7.1,-6.42,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6536
2024,15,2,2024-12-17,LV,ATL,9,15,0,-32.65,-0.1271,-0.3077,-3.23,2.15,-5.38,-0.129,0.086,-10.0,-4.258,-4.413,-3.94,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4664
2024,16,2,2024-12-20,LAC,DEN,34,27,1,-13.04,-0.0729,-0.0714,-3.0,0.0,-3.0,-0.12,0.0,6.0,7.336,0.706,-8.5,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,1,0,0.5,0.4936
2024,16,2,2024-12-21,KC,HOU,27,19,1,116.46,0.0854,0.2857,0.07,-2.93,3.0,0.003,-0.117,-4.0,7.006,10.81,6.48,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5727
2024,16,2,2024-12-21,BAL,PIT,34,17,1,37.31,-0.0039,-0.0714,5.86,4.79,1.07,0.234,0.191,-10.0,24.559,8.694,24.52,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5281
2024,16,2,2024-12-22,ATL,NYG,34,7,1,56.74,0.1558,0.3571,6.07,1.0,5.07,0.243,0.04,2.0,8.824,3.889,9.65,0.0,0,0,-2,1,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6079
2024,16,2,2024-12-22,CHI,DET,17,34,0,-146.35,-0.3463,-0.5714,-13.79,1.86,-15.64,-0.551,0.074,-1.0,-25.794,-14.673,-7.28,0.0,0,0,-2,1,0,0.0,0.0,0.0,0.0,1,0,0.5,0.3568
2024,16,2,2024-12-22,CIN,CLE,24,6,1,84.66,0.2381,0.2143,11.43,2.21,9.21,0.457,0.089,25.0,37.127,17.193,15.28,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.649
2024,16,2,2024-12-22,IND,TEN,38,30,1,38.03,0.1264,0.2143,1.86,-3.57,5.43,0.074,-0.143,12.0,-4.882,0.226,2.74,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5932
2024,16,2,2024-12-22,NYJ,LAR,9,19,0,-60.68,-0.0302,-0.2857,-1.93,-0.93,-1.0,-0.077,-0.037,-8.0,-1.756,2.708,-1.47,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5149
2024,16,2,2024-12-22,WAS,PHI,36,33,1,-117.72,-0.089,-0.2143,1.93,4.86,-2.93,0.077,0.194,-10.0,-0.931,3.92,10.44,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.4855
2024,16,2,2024-12-22,CAR,ARI,36,30,1,-72.18,-0.292,-0.2857,-4.79,8.0,-12.79,-0.191,0.32,-2.0,-11.544,-6.986,11.12,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.384
2024,16,2,2024-12-22,SEA,MIN,24,27,0,-55.53,-0.208,-0.2857,-3.86,4.36,-8.21,-0.154,0.174,-18.0,-11.447,-2.381,1.4,0.0,0,0,1,0,1,0.0,0.0,0.0,0.0,0,0,0.5,0.426
2024,16,2,2024-12-22,BUF,NE,24,21,1,192.23,0.3971,0.5714,14.79,-1.93,16.71,0.591,-0.077,35.0,15.815,9.175,26.96,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.7286
2024,16,2,2024-12-22,LV,JAX,19,14,1,-29.29,-0.0327,-0.0714,-1.29,-0.07,-1.21,-0.051,-0.003,-1.0,-0.58,-2.434,-5.11,0.0,0,0,-2,1,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5136
2024,16,2,2024-12-22,MIA,SF,29,17,1,-56.35,-0.0609,0.0,-2.71,-0.57,-2.14,-0.109,-0.023,5.0,1.026,-6.319,-0.54,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4995
2024,16,2,2024-12-23,DAL,TB,26,24,1,-13.87,-0.2632,-0.1429,-7.5,3.86,-11.36,-0.3,0.154,-1.0,-22.967,-14.084,-21.22,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.3984
2024,16,2,2024-12-24,GB,NO,34,0,1,78.82,0.1648,0.3571,5.0,-1.79,6.79,0.2,-0.071,14.0,14.508,4.289,1.28,0.0,0,0,-1,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6124
2024,17,2,2024-12-25,PIT,KC,10,29,0,-87.68,-0.0454,-0.2667,-0.2,1.4,-1.6,-0.008,0.056,10.0,1.73,-8.998,-5.64,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0.5,0.5073
2024,17,2,2024-12-25,HOU,BAL,2,31,0,-86.85,-0.1135,-0.0667,-7.0,-1.47,-5.53,-0.28,-0.059,4.0,-33.295,-10.506,-25.36,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0.5,0.4733
2024,17,2,2024-12-27,CHI,SEA,3,6,0,-67.63,-0.1086,-0.2667,-3.73,0.13,-3.87,-0.149,0.005,14.0,-4.618,-4.719,5.02,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0.5,0.4757
2024,17,2,2024-12-28,NE,LAC,7,40,0,-93.76,-0.2922,-0.4,-4.6,5.8,-10.4,-0.184,0.232,-23.0,-16.471,-5.387,-9.32,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.3839
2024,17,2,2024-12-28,CIN,DEN,30,24,1,21.63,-0.1037,-0.1333,4.0,7.47,-3.47,0.16,0.299,-3.0,14.436,7.164,1.43,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4781
2024,17,2,2024-12-29,LAR,ARI,13,9,1,72.39,-0.035,0.1333,-1.0,0.33,-1.33,-0.04,0.013,9.0,0.193,-6.189,1.5,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5125
2024,17,2,2024-12-29,BUF,NYJ,40,14,1,172.64,0.2914,0.5333,11.8,-0.87,12.67,0.472,-0.035,26.0,8.804,4.535,20.73,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6757
2024,17,2,2024-12-29,NO,LV,10,25,0,50.26,0.1494,0.1333,3.0,-2.93,5.93,0.12,-0.117,14.0,2.967,0.364,9.25,0.0,0,0,-2,1,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6047
2024,17,2,2024-12-29,NYG,IND,45,33,1,-67.15,-0.2033,-0.3333,-6.87,0.2,-7.07,-0.275,0.008,-4.0,1.983,-2.555,-10.67,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4284
2024,17,2,2024-12-29,PHI,DAL,41,7,1,73.47,0.3246,0.3333,5.2,-8.07,13.27,0.208,-0.323,17.0,19.636,4.86,8.94,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6923
2024,17,2,2024-12-29,TB,CAR,48,14,1,142.22,0.3606,0.2667,9.6,-6.4,16.0,0.384,-0.256,0.0,24.764,14.907,3.22,0.0,0,0,-1,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.7103
2024,17,2,2024-12-29,JAX,TEN,20,13,1,22.05,0.0131,0.0,-0.47,-1.4,0.93,-0.019,-0.056,1.0,2.247,-0.419,2.89,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5366
2024,17,2,2024-12-29,CLE,MIA,3,20,0,-68.78,-0.1941,-0.2667,-4.0,3.4,-7.4,-0.16,0.136,-17.0,-22.721,-6.785,-7.95,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4329
2024,17,2,2024-12-29,MIN,GB,27,25,1,-2.95,-0.0015,0.1333,-1.13,-0.73,-0.4,-0.045,-0.029,0.0,3.047,0.526,-3.68,0.0,0,0,2,0,1,0.0,0.0,0.0,0.0,1,0,0.5,0.5293
2024,17,2,2024-12-30,WAS,ATL,30,24,1,14.12,0.1639,0.1333,7.0,-0.07,7.07,0.28,-0.003,7.0,15.867,6.388,10.55,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6119
2024,17,2,2024-12-31,SF,DET,34,40,0,-42.85,-0.2972,-0.4667,-10.8,3.33,-14.13,-0.432,0.133,-19.0,-19.519,-4.933,-12.3,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.3814
2024,18,2,2025-01-04,BAL,CLE,35,10,1,166.37,0.437,0.5,14.69,-3.06,17.75,0.588,-0.122,28.0,47.973,18.632,24.08,0.0,0,0,4,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.7485
2024,18,2,2025-01-05,PIT,CIN,17,19,0,-12.71,0.0109,0.125,-5.62,-5.56,-0.06,-0.225,-0.223,13.0,-13.713,-7.255,-15.72,0.0,0,0,3,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5354
2024,18,2,2025-01-05,ATL,CAR,38,44,0,86.14,0.2259,0.25,3.38,-7.31,10.69,0.135,-0.292,-1.0,4.635,3.215,-9.17,0.0,0,0,-1,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.643
2024,18,2,2025-01-05,DAL,WAS,19,23,0,22.82,-0.2941,-0.25,-8.19,4.56,-12.75,-0.327,0.183,-7.0,-18.705,-8.78,-19.38,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.3829
2024,18,2,2025-01-05,GB,CHI,22,24,0,136.85,0.3018,0.4375,9.5,-2.12,11.62,0.38,-0.085,4.0,13.018,6.574,-2.74,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6809
2024,18,2,2025-01-05,TEN,HOU,14,23,0,-74.64,-0.199,-0.375,-3.25,4.94,-8.19,-0.13,0.197,-26.0,-5.382,0.012,3.74,0.0,0,0,-4,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.4305
2024,18,2,2025-01-05,IND,JAX,26,23,1,12.67,0.0984,0.1875,3.38,-0.31,3.69,0.135,-0.012,11.0,-7.129,0.645,-0.15,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5792
2024,18,2,2025-01-05,NE,BUF,23,16,1,-208.79,-0.4411,-0.625,-15.19,3.5,-18.69,-0.607,0.14,-35.0,-15.815,-9.175,-26.96,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.3095
2024,18,2,2025-01-05,PHI,NYG,20,13,1,189.38,0.4612,0.625,11.44,-6.56,18.0,0.458,-0.263,19.0,25.622,6.357,9.76,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.7606
2024,18,2,2025-01-05,TB,NO,27,19,1,69.92,0.2383,0.25,9.75,-0.31,10.06,0.39,-0.013,-3.0,21.42,15.741,7.08,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6491
2024,18,2,2025-01-05,DEN,KC,38,0,1,-124.23,-0.0388,-0.375,0.12,1.44,-1.31,0.005,0.058,0.0,1.007,-8.907,8.65,0.0,0,0,-3,0,0,0.0,0.0,0.0,0.3,1,0,0.5,0.5106
2024,18,2,2025-01-05,LV,LAC,20,34,0,-84.96,-0.3382,-0.375,-4.94,7.44,-12.38,-0.197,0.297,-28.0,-19.064,-5.45,-5.11,0.0,0,0,-1,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.3609
2024,18,2,2025-01-05,LAR,SEA,25,30,0,18.43,-0.0272,0.0625,-0.19,0.81,-1.0,-0.008,0.033,12.0,2.285,-0.803,-4.76,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5164
2024,18,2,2025-01-05,NYJ,MIA,32,20,1,-80.17,-0.1188,-0.25,-1.19,3.25,-4.44,-0.047,0.13,3.0,-2.154,3.203,-5.69,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.4706
2024,18,2,2025-01-05,ARI,SF,47,24,1,-99.58,0.0343,0.0625,-0.75,-2.12,1.38,-0.03,-0.085,7.0,0.435,0.365,-6.26,0.0,0,0,2,0,1,0.0,0.0,0.0,0.0,1,0,0.5,0.5472
2024,18,2,2025-01-06,DET,MIN,31,9,1,32.14,0.0617,0.0,6.88,2.0,4.88,0.275,0.08,-3.0,9.729,7.573,13.7,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5608
2024,1,3,2025-01-11,HOU,LAC,32,12,1,-31.42,-0.165,-0.0588,-1.76,4.18,-5.94,-0.071,0.167,-2.0,-15.349,-2.609,-6.63,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4475
2024,1,3,2025-01-12,BAL,PIT,28,14,1,77.36,0.1482,0.1176,8.12,0.82,7.29,0.325,0.033,-10.0,24.559,8.694,24.52,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6041
2024,1,3,2025-01-12,BUF,DEN,31,7,1,87.98,0.0219,0.1765,5.88,3.35,2.53,0.235,0.134,18.0,6.68,4.494,9.14,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5409
2024,1,3,2025-01-12,PHI,GB,22,10,1,45.19,0.0571,0.1765,0.18,-2.06,2.24,0.007,-0.082,-1.0,3.581,2.228,-6.48,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5586
2024,1,3,2025-01-13,TB,WAS,20,23,0,39.48,0.0273,-0.1176,1.0,-0.35,1.35,0.04,-0.014,-6.0,4.262,5.304,1.84,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5436
2024,1,3,2025-01-14,LAR,MIN,27,9,1,-44.68,-0.181,-0.2353,-3.82,3.18,-7.0,-0.153,0.127,-6.0,-9.162,-3.184,-3.36,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4395
2024,2,3,2025-01-18,KC,HOU,23,14,1,114.46,0.0673,0.2712,0.2,-2.16,2.36,0.008,-0.086,-4.0,7.006,10.81,6.48,0.0,0,0,6,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5636
2024,2,3,2025-01-19,DET,WAS,31,45,0,101.5,0.143,0.1601,4.95,-2.72,7.67,0.198,-0.109,8.0,10.126,1.951,6.06,0.0,0,0,7,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6015
2024,2,3,2025-01-19,PHI,LAR,28,22,1,85.61,0.24,0.2222,5.06,-4.56,9.61,0.202,-0.182,5.0,9.696,4.886,0.56,0.0,0,0,2,0,1,0.0,0.0,0.0,0.0,0,0,0.5,0.65
2024,2,3,2025-01-19,BUF,BAL,27,25,1,8.46,0.0088,0.0556,0.56,0.0,0.56,0.022,0.0,18.0,-18.602,-4.109,-1.09,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5344
2024,3,3,2025-01-26,PHI,WAS,55,23,1,95.77,0.1033,0.1053,-2.11,-5.63,3.53,-0.084,-0.225,10.0,0.931,-3.92,-10.44,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5816
2024,3,3,2025-01-26,KC,BUF,32,29,1,8.12,-0.1031,0.0994,-8.02,-2.16,-5.85,-0.321,-0.087,-18.0,-7.687,4.413,-17.79,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4785
2024,4,3,2025-02-02,NFC,AFC,76,63,1,8.79,0.0961,1.0,5.0,-5.0,10.0,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.5,0.578
2025,1,2,2025-09-05,PHI,DAL,24,20,1,73.75,0.4148,0.4382,7.81,-9.63,17.44,0.312,-0.385,15.0,-1.935,-4.005,13.53,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.7374
2025,1,2,2025-09-06,LAC,KC,27,21,1,-72.57,0.0234,-0.2836,-0.16,-0.92,0.76,-0.006,-0.037,3.0,3.295,8.374,-10.26,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0.5,0.5417
2025,1,2,2025-09-07,ATL,TB,20,23,0,-48.87,-0.1915,-0.085,-6.12,2.22,-8.33,-0.245,0.089,-2.0,-3.199,-7.895,10.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.4343
2025,1,2,2025-09-07,CLE,CIN,16,17,0,-79.22,-0.3248,-0.3529,-12.59,0.06,-12.65,-0.504,0.002,-4.0,-21.152,-9.822,-14.04,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.3676
2025,1,2,2025-09-07,IND,MIA,33,8,1,-29.55,-0.0415,0.0,1.88,3.71,-1.82,0.075,0.148,2.0,5.269,7.668,9.47,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5092
2025,1,2,2025-09-07,NE,LV,13,20,0,-6.38,-0.0135,0.0,-1.18,-1.0,-0.18,-0.047,-0.04,10.0,31.559,9.126,7.14,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5233
2025,1,2,2025-09-07,NO,ARI,13,20,0,3.62,-0.1275,-0.1765,-3.65,1.12,-4.76,-0.146,0.045,-2.0,-3.806,-2.056,-9.66,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4662
2025,1,2,2025-09-07,NYJ,PIT,32,34,0,-48.28,-0.1334,-0.2614,-2.01,2.93,-4.94,-0.08,0.117,-31.0,-18.853,-5.066,-14.08,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4633
2025,1,2,2025-09-07,WAS,NYG,21,6,1,68.65,0.3161,0.5235,12.74,0.44,12.3,0.51,0.018,-11.0,-2.385,-2.613,17.76,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6881
2025,1,2,2025-09-07,JAX,CAR,26,10,1,36.7,0.069,-0.0588,-1.24,-5.82,4.59,-0.049,-0.233,15.0,3.21,3.073,8.43,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5645
2025,1,2,2025-09-07,DEN,TEN,20,12,1,70.87,0.3516,0.3791,5.71,-8.06,13.76,0.228,-0.322,2.0,9.262,9.305,-3.19,0.0,0,0,0,0,0,0.0,0.0,0.0,0.3,0,0,0.5,0.7058
2025,1,2,2025-09-07,SEA,SF,13,17,0,-14.05,0.0783,0.2353,-0.82,-4.0,3.18,-0.033,-0.16,3.0,-0.845,-9.959,-10.91,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5692
2025,1,2,2025-09-07,GB,DET,27,13,1,-27.35,-0.0819,-0.2222,-6.94,-1.5,-5.44,-0.278,-0.06,-3.0,-2.767,9.995,-3.31,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.489
2025,1,2,2025-09-07,LAR,HOU,14,9,1,10.64,-0.0257,0.0,-0.11,0.84,-0.95,-0.004,0.034,-6.0,19.04,2.354,18.72,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5172
2025,1,2,2025-09-08,BUF,BAL,41,40,1,7.06,-0.0013,0.0658,0.55,0.44,0.11,0.022,0.018,4.0,7.966,3.875,20.39,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5293
2025,1,2,2025-09-09,CHI,MIN,24,27,0,-79.13,-0.2229,-0.4837,-6.26,1.82,-8.08,-0.251,0.073,31.0,15.395,10.936,1.32,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.4186
2025,2,2,2025-09-12,GB,WAS,27,18,1,29.63,-0.1015,0.0,6.0,7.0,-1.0,0.24,0.28,14.0,17.009,11.214,-7.59,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0.5,0.4793
2025,2,2,2025-09-14,CIN,JAX,31,27,1,62.08,-0.37,0.0,-9.0,6.0,-15.0,-0.36,0.24,-16.0,-0.046,4.268,4.91,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.345
2025,2,2,2025-09-14,DAL,NYG,40,37,1,69.12,0.3448,0.0,14.0,3.0,11.0,0.56,0.12,-7.0,10.204,0.969,9.46,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.7024
2025,2,2,2025-09-14,DET,CHI,52,21,1,104.42,-0.2804,0.0,-11.0,0.0,-11.0,-0.44,0.0,-18.0,14.549,-3.946,2.76,0.0,0,0,2,0,1,0.0,0.0,0.0,0.0,1,0,0.5,0.3898
2025,2,2,2025-09-14,TEN,LAR,19,33,0,-82.71,-0.5106,-1.0,-2.0,11.0,-13.0,-0.08,0.44,-16.0,-30.462,-7.686,-5.58,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.2747
2025,2,2,2025-09-14,MIA,NE,27,33,0,59.29,-0.2312,0.0,-5.0,13.0,-18.0,-0.2,0.52,-7.0,-25.342,-8.033,-2.97,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.4144
2025,2,2,2025-09-14,NO,SF,21,26,0,-62.37,-0.389,-1.0,-4.0,7.0,-11.0,-0.16,0.28,2.0,-10.05,-10.303,-20.71,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.3355
2025,2,2,2025-09-14,NYJ,BUF,10,30,0,-117.97,-0.0505,-1.0,-9.0,-6.0,-3.0,-0.36,-0.24,-20.0,-29.628,-9.828,-21.41,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5048
2025,2,2,2025-09-14,PIT,SEA,17,31,0,15.25,0.1897,1.0,21.0,15.0,6.0,0.84,0.6,15.0,-4.074,0.194,4.58,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6248
2025,2,2,2025-09-14,BAL,CLE,41,17,1,119.13,0.0212,0.0,24.0,24.0,0.0,0.96,0.96,4.0,26.762,7.27,-6.87,0.0,0,0,-1,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5406
2025,2,2,2025-09-14,IND,DEN,29,28,1,-29.08,0.196,0.0,13.0,-4.0,17.0,0.52,-0.16,1.0,4.948,1.362,9.25,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.628
2025,2,2,2025-09-14,ARI,CAR,27,22,1,56.71,0.6411,1.0,10.0,-13.0,23.0,0.4,-0.52,0.0,4.64,5.42,0.77,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.8505
2025,2,2,2025-09-14,KC,PHI,17,20,0,-2.14,-0.251,-1.0,-3.0,7.0,-10.0,-0.12,0.28,-7.0,-9.685,0.3,-12.82,0.0,0,0,-1,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4045
